order_id,order_date,city,restaurant_name,food_category,item_name,quantity,unit_price,discount,delivery_fee,gst,total_sales,delivery_time_min,payment_method,order_status,customer_rating,delivery_partner
703813,1/9/2026,Vadodara,Biryani Express,Pizza,Farmhouse,4,383.18,37.2,53.41,74.78,1623.71,67,Wallet,Delivered,4.3,Rahul
703814,3/2/2026,Pune,Food Fiesta,South Indian,Idli,2,137.42,1.97,46.77,13.64,333.28,39,Cash,Delivered,3.5,Suresh
703815,2/11/2025,Ahmedabad,Urban Tadka,Pizza,Margherita,5,176.65,3.32,22.33,44,946.26,31,Cash,Cancelled,,Vikas
703816,3/30/2026,Jaipur,Burger House,Burger,Cheese Burger,2,263.23,15.89,41.79,25.53,577.89,37,Card,Delivered,4.4,Vikas
703817,2/18/2026,Ahmedabad,Biryani Express,Biryani,Hyderabadi Veg,5,213.42,66.48,33.5,50.03,1084.15,19,UPI,Cancelled,,Neha
703818,5/23/2025,Vadodara,Chinese Wok,Pizza,Veg Supreme,5,309.39,37.55,30.68,75.47,1615.55,70,UPI,Delivered,3.6,Rahul
703819,5/25/2026,Surat,Food Fiesta,Biryani,Hyderabadi Veg,1,280.46,7.61,32.58,13.64,319.07,38,Cash,Delivered,3.3,Vikas
703820,10/8/2025,Mumbai,Spice Hub,Dessert,Ice Cream,1,318.53,58.63,57.95,12.99,330.84,55,UPI,Delivered,4.7,Rahul
703821,11/6/2025,Gandhinagar,Pizza Corner,South Indian,Masala Dosa,5,157.36,56.04,41.44,36.54,808.74,36,UPI,Delivered,4.4,Neha
703822,5/15/2025,Vadodara,Spice Hub,Biryani,Veg Biryani,4,388.17,11.1,50.23,77.08,1668.89,49,UPI,Delivered,3.1,Vikas
703823,8/30/2025,Ahmedabad,Food Fiesta,Biryani,Veg Biryani,3,174.96,19.59,58.36,25.26,588.91,67,Cash,Cancelled,,Rahul
703824,6/23/2026,Rajkot,Pizza Corner,Dessert,Ice Cream,5,313.14,27.71,37.5,76.9,1652.39,63,Card,Delivered,4,Amit
703825,5/16/2025,Vadodara,Urban Tadka,Pizza,Margherita,1,186.21,12.46,56.84,8.69,239.28,43,UPI,Delivered,3.9,Priya
703826,9/6/2025,Jaipur,Urban Tadka,Chinese,Manchurian,2,335.59,65.29,33.95,30.29,670.13,71,Cash,Cancelled,,Suresh
703827,2/12/2026,Surat,Food Fiesta,Pizza,Farmhouse,1,331.05,36.17,57.06,14.74,366.68,34,Wallet,Cancelled,,Amit
703828,4/6/2025,Surat,South Treat,Chinese,Fried Rice,2,308.72,33.38,24.86,29.2,638.12,21,Cash,Delivered,4.1,Rahul
703829,5/19/2026,Rajkot,Food Fiesta,Burger,Paneer Burger,3,313.32,20.37,52.07,45.98,1017.64,25,UPI,Delivered,3.4,Amit
703830,6/12/2025,Gandhinagar,Chinese Wok,Biryani,Paneer Biryani,5,130.03,41.11,37.05,30.45,676.54,74,Wallet,Cancelled,,Ravi
703831,5/3/2025,Surat,Urban Tadka,Beverages,Lassi,2,308.85,29.43,22.67,29.41,640.35,66,UPI,Delivered,3.4,Suresh
703832,6/21/2025,Mumbai,Spice Hub,Chinese,Fried Rice,5,279.61,23.89,55.24,68.71,1498.11,58,Cash,Delivered,3.5,Vikas
703833,7/25/2025,Ahmedabad,Biryani Express,Pizza,Margherita,3,323.62,25.5,27.13,47.27,1019.76,22,UPI,Delivered,3.6,Karan
703834,7/19/2025,Pune,Pizza Corner,North Indian,Paneer Butter Masala,3,353.52,13.97,23.28,52.33,1122.2,61,Cash,Delivered,4.9,Suresh
703835,6/6/2025,Pune,Chinese Wok,Dessert,Gulab Jamun,4,276.22,69.76,41.21,51.76,1128.09,35,Cash,Delivered,3.4,Neha
703836,12/29/2025,Surat,Spice Hub,South Indian,Masala Dosa,3,170.51,55.11,25.43,22.82,504.67,33,UPI,Delivered,3.7,Suresh
703837,8/27/2025,Ahmedabad,Urban Tadka,South Indian,Masala Dosa,3,241.91,12.53,46.23,35.66,795.09,55,UPI,Delivered,3,Amit
703838,1/14/2025,Rajkot,Biryani Express,Chinese,Fried Rice,5,315.08,61.89,36.76,75.68,1625.95,36,UPI,Delivered,4.8,Priya
703839,5/22/2026,Mumbai,Urban Tadka,Biryani,Veg Biryani,2,236.54,64.01,29.23,20.45,458.75,54,Cash,Delivered,3.2,Suresh
703840,6/7/2026,Mumbai,Burger House,Dessert,Gulab Jamun,2,331.41,17.77,53.55,32.25,730.85,66,UPI,Cancelled,,Priya
703841,4/18/2026,Surat,Chinese Wok,Burger,Cheese Burger,3,253.72,49.23,46.41,35.6,793.94,43,UPI,Delivered,4.8,Priya
703842,1/11/2026,Ahmedabad,Pizza Corner,Dessert,Gulab Jamun,2,149.71,11.81,38.16,14.38,340.15,21,Card,Cancelled,,Neha
703843,2/26/2026,Ahmedabad,Food Fiesta,Beverages,Cold Coffee,1,342.05,0.27,39.44,17.09,398.31,36,Cash,Cancelled,,Amit
703844,11/16/2025,Mumbai,Biryani Express,Beverages,Lassi,2,372.97,53.29,46.91,34.63,774.19,55,Cash,Cancelled,,Karan
703845,11/9/2025,Rajkot,Spice Hub,Burger,Veg Burger,4,317.3,3.35,58.47,63.29,1387.61,59,Cash,Delivered,4.2,Vikas
703846,5/6/2026,Surat,Biryani Express,South Indian,Uttapam,5,261.94,2.55,33.52,65.36,1406.03,47,UPI,Cancelled,,Rahul
703847,3/9/2025,Rajkot,Food Fiesta,Beverages,Cold Coffee,5,203.35,9.78,38.54,50.35,1095.86,51,Card,Delivered,4.3,Rahul
703848,11/13/2025,Vadodara,Urban Tadka,Burger,Paneer Burger,3,354.27,71.72,27.85,49.55,1068.49,35,Card,Delivered,4,Neha
703849,3/21/2025,Vadodara,Pizza Corner,North Indian,Naan Combo,4,151.67,70.18,37.14,26.83,600.47,15,Cash,Cancelled,,Neha
703850,11/15/2025,Surat,Pizza Corner,South Indian,Uttapam,1,175.67,44.21,23.85,6.57,161.88,64,UPI,Delivered,3.6,Suresh
703851,3/8/2026,Rajkot,Biryani Express,Beverages,Fresh Juice,4,307,72.12,50.95,57.79,1264.62,44,Card,Delivered,4.7,Ravi
703852,10/4/2025,Pune,Urban Tadka,Biryani,Hyderabadi Veg,1,259.85,22.84,36.86,11.85,285.72,56,Wallet,Delivered,3.7,Ravi
703853,11/27/2025,Pune,Chinese Wok,South Indian,Uttapam,3,143.93,39.04,50.04,19.64,462.43,52,Card,Delivered,3.7,Neha
703854,5/15/2026,Ahmedabad,Spice Hub,Beverages,Fresh Juice,3,361.77,39.4,51.51,52.3,1149.72,41,Wallet,Delivered,3.9,Ravi
703855,6/9/2026,Pune,Food Fiesta,Beverages,Lassi,1,176.62,39.14,48.19,6.87,192.54,16,Wallet,Delivered,3.5,Rahul
703856,3/1/2025,Mumbai,Burger House,South Indian,Idli,4,311.56,41.41,43.83,60.24,1308.9,34,Wallet,Delivered,4.6,Priya
703857,10/7/2025,Rajkot,Biryani Express,South Indian,Idli,5,322.21,53.01,34.53,77.9,1670.47,75,UPI,Cancelled,,Karan
703858,5/7/2026,Ahmedabad,Burger House,Chinese,Noodles,1,365.9,14.82,52.14,17.55,420.77,72,Wallet,Delivered,4.3,Karan
703859,4/30/2025,Rajkot,Biryani Express,South Indian,Masala Dosa,3,227.79,9.04,25.5,33.72,733.55,27,UPI,Delivered,4.9,Priya
703860,11/23/2025,Pune,Burger House,Beverages,Cold Coffee,1,179.06,71.42,28.26,5.38,141.28,19,Wallet,Cancelled,,Vikas
703861,6/2/2025,Surat,Burger House,South Indian,Uttapam,5,204.28,6.67,20.8,50.74,1086.27,69,Cash,Delivered,3.5,Priya
703862,6/29/2025,Jaipur,Biryani Express,Pizza,Veg Supreme,3,388.69,64.13,41.06,55.1,1198.1,24,Card,Delivered,3.5,Vikas
703863,9/27/2025,Jaipur,Pizza Corner,Biryani,Veg Biryani,5,370.29,67.01,42.54,89.22,1916.2,35,UPI,Delivered,4.5,Ravi
703864,10/5/2025,Vadodara,Chinese Wok,Beverages,Fresh Juice,5,115.01,18.76,48.82,27.81,632.92,29,UPI,Delivered,4.1,Vikas
703865,1/8/2026,Gandhinagar,Burger House,Biryani,Veg Biryani,3,170.17,62.83,29.5,22.38,499.56,15,Cash,Delivered,3.7,Amit
703866,11/5/2025,Ahmedabad,Biryani Express,Beverages,Cold Coffee,3,217.33,12.01,52.61,32,724.59,25,Card,Cancelled,,Suresh
703867,3/19/2025,Pune,South Treat,North Indian,Dal Makhani,1,139.34,47.06,59.25,4.61,156.14,15,Card,Cancelled,,Karan
703868,4/3/2026,Gandhinagar,Burger House,North Indian,Naan Combo,2,316.2,50.68,33.95,29.09,644.76,37,UPI,Delivered,4.6,Suresh
703869,5/13/2025,Pune,Biryani Express,South Indian,Masala Dosa,1,130.93,29,57.26,5.1,164.29,27,UPI,Delivered,4.8,Priya
703870,1/8/2026,Pune,Spice Hub,Pizza,Veg Supreme,2,226.64,17.83,35.72,21.77,492.94,63,Cash,Cancelled,,Amit
703871,6/2/2026,Jaipur,Food Fiesta,Beverages,Fresh Juice,5,346.47,14.79,21.73,85.88,1825.17,54,Card,Delivered,4,Suresh
703872,5/12/2026,Jaipur,Food Fiesta,South Indian,Masala Dosa,1,206.42,77.71,21.61,6.44,156.76,25,UPI,Delivered,3.7,Vikas
703873,4/10/2025,Surat,Chinese Wok,Burger,Veg Burger,3,194.86,7.64,33.57,28.85,639.36,55,Card,Cancelled,,Suresh
703874,5/13/2026,Jaipur,Chinese Wok,Burger,Paneer Burger,2,129.35,56.83,37.54,10.09,249.5,55,UPI,Cancelled,,Priya
703875,5/11/2026,Surat,South Treat,North Indian,Paneer Butter Masala,1,232.83,53.53,47.29,8.97,235.56,22,Wallet,Delivered,3.3,Vikas
703876,1/4/2025,Mumbai,Chinese Wok,Pizza,Farmhouse,3,271.01,59.74,53.13,37.66,844.08,43,UPI,Delivered,3.2,Amit
703877,10/22/2025,Gandhinagar,South Treat,Biryani,Hyderabadi Veg,2,359.08,46.06,29.86,33.6,735.56,56,UPI,Cancelled,,Vikas
703878,3/7/2025,Surat,Urban Tadka,Burger,Cheese Burger,5,361.7,12.49,51.1,89.8,1936.91,68,UPI,Delivered,3.7,Amit
703879,1/16/2026,Jaipur,South Treat,Chinese,Fried Rice,2,165.03,68.65,45.64,13.07,320.12,16,Cash,Cancelled,,Ravi
703880,2/15/2026,Surat,Urban Tadka,Burger,Paneer Burger,2,229.19,25.7,55.51,21.63,509.82,37,Card,Delivered,3.5,Suresh
703881,2/8/2026,Pune,Pizza Corner,Burger,Paneer Burger,3,182.56,21.21,57.2,26.32,609.99,41,UPI,Delivered,4.9,Vikas
703882,3/28/2025,Surat,Spice Hub,South Indian,Uttapam,5,269.98,40.52,51.41,65.47,1426.26,65,Card,Delivered,4.2,Karan
703883,12/31/2025,Vadodara,South Treat,Biryani,Veg Biryani,2,285.93,14.47,52.34,27.87,637.6,66,Cash,Delivered,4.5,Neha
703884,9/21/2025,Ahmedabad,Pizza Corner,Biryani,Paneer Biryani,4,201.4,15.69,41.43,39.5,870.84,68,Cash,Delivered,3.8,Rahul
703885,7/18/2025,Rajkot,Food Fiesta,Chinese,Noodles,3,142.74,54.46,37.85,18.69,430.3,48,Card,Delivered,4.4,Neha
703886,5/3/2025,Pune,Pizza Corner,Beverages,Fresh Juice,2,378.95,23.89,35.38,36.7,806.09,58,UPI,Delivered,4.7,Vikas
703887,11/11/2025,Surat,Pizza Corner,South Indian,Uttapam,1,191.06,46.14,50.71,7.25,202.88,28,Card,Cancelled,,Rahul
703888,11/26/2025,Gandhinagar,Urban Tadka,South Indian,Idli,2,187.65,52.43,40.69,16.14,379.7,58,UPI,Delivered,4.7,Rahul
703889,5/10/2026,Gandhinagar,Spice Hub,Chinese,Manchurian,2,288.51,34.01,24.42,27.15,594.58,63,Card,Delivered,4.7,Vikas
703890,9/20/2025,Mumbai,Chinese Wok,Chinese,Noodles,4,84.24,50.93,26.74,14.3,327.07,18,Card,Cancelled,,Neha
703891,10/28/2025,Mumbai,Spice Hub,Chinese,Noodles,1,300.04,30.63,26.23,13.47,309.11,63,Card,Delivered,4.1,Karan
703892,11/12/2025,Pune,Food Fiesta,South Indian,Idli,4,383.06,44.37,45.36,74.39,1607.62,16,UPI,Cancelled,,Priya
703893,7/26/2025,Gandhinagar,Food Fiesta,Burger,Cheese Burger,4,236.2,75.72,30.67,43.45,943.2,51,UPI,Delivered,3.2,Vikas
703894,11/4/2025,Rajkot,South Treat,North Indian,Naan Combo,1,181.65,15.49,57.18,8.31,231.65,22,Card,Delivered,3.2,Karan
703895,3/19/2025,Surat,Pizza Corner,Beverages,Fresh Juice,4,365.56,13.81,39.37,72.42,1560.22,40,Card,Delivered,3.7,Rahul
703896,4/4/2025,Mumbai,Urban Tadka,Dessert,Ice Cream,4,168.11,13.64,35.35,32.94,727.09,50,Cash,Delivered,3.8,Suresh
703897,12/28/2025,Mumbai,Urban Tadka,Biryani,Hyderabadi Veg,1,331.64,36.16,38.34,14.77,348.59,63,Cash,Cancelled,,Amit
703898,2/17/2025,Mumbai,Burger House,Chinese,Manchurian,5,260.37,43.68,44.32,62.91,1365.4,32,UPI,Delivered,4.1,Priya
703899,4/28/2025,Vadodara,South Treat,Dessert,Ice Cream,3,193.71,66.49,47.65,25.73,588.02,75,Cash,Delivered,4.3,Priya
703900,8/7/2025,Vadodara,Chinese Wok,Biryani,Hyderabadi Veg,3,139.15,79.11,24.27,16.92,379.53,55,Card,Cancelled,,Suresh
703901,3/5/2026,Jaipur,Pizza Corner,Biryani,Veg Biryani,2,250.12,44.63,31.39,22.78,509.78,40,Card,Delivered,4.7,Ravi
703902,12/12/2025,Rajkot,South Treat,Burger,Paneer Burger,2,113.29,31.66,27.19,9.75,231.86,30,UPI,Cancelled,,Neha
703903,2/14/2026,Gandhinagar,Biryani Express,Burger,Cheese Burger,5,245.23,65.1,52.07,58.05,1271.17,70,Card,Delivered,4.3,Priya
703904,1/22/2026,Jaipur,Food Fiesta,Burger,Veg Burger,4,126.33,31.36,33.7,23.7,531.36,24,Cash,Cancelled,,Amit
703905,7/15/2025,Rajkot,Burger House,North Indian,Naan Combo,3,339.47,25.83,48.15,49.63,1090.36,39,Wallet,Delivered,4.2,Priya
703906,12/22/2025,Vadodara,Pizza Corner,Biryani,Hyderabadi Veg,3,377.75,61.49,53.54,53.59,1178.89,73,Card,Delivered,3.5,Amit
703907,7/27/2025,Pune,Pizza Corner,Pizza,Veg Supreme,3,194.35,25.36,48.48,27.88,634.05,67,Cash,Delivered,4.9,Vikas
703908,10/10/2025,Jaipur,Pizza Corner,Biryani,Veg Biryani,1,100.35,29.76,49.71,3.53,123.83,70,Cash,Delivered,4.7,Suresh
703909,6/12/2025,Pune,Chinese Wok,Burger,Cheese Burger,4,155.77,73.17,21.57,27.5,598.98,23,Cash,Delivered,4.2,Suresh
703910,11/4/2025,Vadodara,Urban Tadka,Burger,Paneer Burger,1,380.88,31.37,42.75,17.48,409.74,22,Wallet,Cancelled,,Karan
703911,4/9/2025,Mumbai,Biryani Express,Beverages,Fresh Juice,2,273.43,57.5,44.55,24.47,558.38,57,UPI,Delivered,4.3,Suresh
703912,8/31/2025,Ahmedabad,Pizza Corner,Beverages,Lassi,3,177.16,22.64,21.45,25.44,555.73,15,Wallet,Cancelled,,Vikas
703913,3/10/2026,Rajkot,Chinese Wok,South Indian,Idli,1,141.4,55.73,56.9,4.28,146.85,64,Cash,Delivered,4.6,Ravi
703914,2/9/2026,Rajkot,South Treat,Beverages,Fresh Juice,3,258.38,27.57,53.77,37.38,838.72,26,Cash,Cancelled,,Rahul
703915,2/15/2025,Pune,Pizza Corner,Biryani,Hyderabadi Veg,4,236.58,13.65,41.65,46.63,1020.95,29,Cash,Delivered,3.9,Suresh
703916,6/8/2026,Ahmedabad,Food Fiesta,North Indian,Naan Combo,1,175.04,18.99,33.39,7.8,197.24,67,UPI,Delivered,3.7,Amit
703917,6/20/2026,Gandhinagar,Burger House,Chinese,Manchurian,4,95.47,13.46,24.56,18.42,411.4,53,Wallet,Cancelled,,Rahul
703918,4/21/2025,Pune,Food Fiesta,South Indian,Idli,3,124.57,23.36,22.23,17.52,390.1,40,UPI,Delivered,4,Rahul
703919,5/20/2025,Ahmedabad,Pizza Corner,Dessert,Ice Cream,5,229.89,45.36,24.05,55.2,1183.34,44,Cash,Delivered,3.7,Vikas
703920,1/26/2025,Gandhinagar,South Treat,Burger,Paneer Burger,1,268.49,60.91,45.93,10.38,263.89,52,Cash,Delivered,3.9,Amit
703921,6/20/2026,Vadodara,Urban Tadka,Biryani,Hyderabadi Veg,5,342.74,36.98,34.78,83.84,1795.34,43,UPI,Delivered,4.6,Neha
703922,5/28/2026,Jaipur,Chinese Wok,Biryani,Hyderabadi Veg,4,315.55,34.86,51.55,61.37,1340.26,42,Wallet,Delivered,3.6,Amit
703923,3/6/2025,Ahmedabad,Chinese Wok,Beverages,Fresh Juice,2,112.15,54.51,50.76,8.49,229.04,38,Card,Delivered,4,Neha
703924,4/23/2025,Jaipur,Pizza Corner,Pizza,Farmhouse,3,190.67,1.93,53.79,28.5,652.37,15,Wallet,Delivered,4.8,Priya
703925,4/15/2026,Mumbai,Biryani Express,Pizza,Veg Supreme,1,393.98,16.02,57.65,18.9,454.51,33,Cash,Delivered,4.5,Vikas
703926,2/7/2026,Gandhinagar,Spice Hub,South Indian,Idli,5,198.97,70.99,35.78,46.19,1005.83,68,UPI,Delivered,4.7,Vikas
703927,1/12/2025,Jaipur,South Treat,Beverages,Cold Coffee,5,230.47,51.1,38.95,55.06,1195.26,59,UPI,Delivered,4.5,Amit
703928,2/16/2026,Gandhinagar,Urban Tadka,Burger,Veg Burger,2,162.38,33.05,43.48,14.59,349.78,59,Cash,Delivered,4.1,Karan
703929,4/6/2026,Surat,Biryani Express,Biryani,Paneer Biryani,5,145.21,29.02,37.09,34.85,768.97,19,Cash,Delivered,3.2,Amit
703930,3/24/2026,Rajkot,Pizza Corner,South Indian,Idli,5,148.72,59.81,27.34,34.19,745.32,38,Cash,Delivered,4.4,Ravi
703931,6/18/2026,Mumbai,Burger House,Dessert,Brownie,1,313.51,28.8,32.04,14.24,330.99,67,Card,Cancelled,,Karan
703932,3/28/2025,Mumbai,South Treat,Dessert,Brownie,3,351.71,3.09,46.65,52.6,1151.29,67,UPI,Delivered,3.2,Ravi
703933,11/23/2025,Gandhinagar,Urban Tadka,South Indian,Masala Dosa,2,207.97,59.6,28.57,17.82,402.73,71,Card,Cancelled,,Rahul
703934,5/17/2025,Vadodara,Spice Hub,Beverages,Cold Coffee,3,184.3,35.99,49.91,25.85,592.67,27,Cash,Delivered,3.7,Neha
703935,12/28/2025,Gandhinagar,Burger House,South Indian,Idli,3,305.6,60.45,42.9,42.82,942.07,38,Cash,Delivered,4.9,Vikas
703936,4/11/2026,Ahmedabad,Biryani Express,Dessert,Gulab Jamun,3,139.27,23.49,35.28,19.72,449.32,54,UPI,Delivered,4.7,Suresh
703937,10/3/2025,Rajkot,South Treat,South Indian,Uttapam,1,132.18,73.15,41.82,2.95,103.8,52,Card,Delivered,4.1,Suresh
703938,2/27/2025,Surat,Chinese Wok,Biryani,Paneer Biryani,1,331.17,28.5,51.34,15.13,369.14,47,UPI,Delivered,4.5,Vikas
703939,9/1/2025,Rajkot,South Treat,Dessert,Ice Cream,3,84.53,27.11,55.04,11.32,292.84,26,Cash,Delivered,3.4,Priya
703940,4/24/2025,Pune,Burger House,Pizza,Veg Supreme,2,200.66,51.28,47.57,17.5,415.11,24,Wallet,Delivered,4,Rahul
703941,3/9/2025,Rajkot,Chinese Wok,Burger,Paneer Burger,2,263.18,57.55,54.44,23.44,546.69,41,Cash,Delivered,3.7,Suresh
703942,5/6/2025,Surat,Urban Tadka,Dessert,Gulab Jamun,2,320.61,30.76,45.89,30.52,686.87,59,Wallet,Cancelled,,Neha
703943,5/30/2026,Rajkot,South Treat,Biryani,Veg Biryani,3,364.38,66.69,42.7,51.32,1120.47,19,Cash,Delivered,3.2,Neha
703944,12/10/2025,Jaipur,Pizza Corner,South Indian,Uttapam,1,201.07,15.09,56.43,9.3,251.71,43,Wallet,Delivered,3.7,Ravi
703945,11/27/2025,Mumbai,Urban Tadka,Chinese,Fried Rice,3,158.12,39.98,36.73,21.72,492.83,75,Wallet,Delivered,3.8,Vikas
703946,8/3/2025,Vadodara,Burger House,Pizza,Veg Supreme,4,85.26,14.62,42.71,16.32,385.45,38,Wallet,Delivered,3.5,Rahul
703947,3/12/2025,Gandhinagar,Burger House,South Indian,Masala Dosa,3,350.03,13.92,58.78,51.81,1146.76,52,Wallet,Cancelled,,Suresh
703948,2/13/2026,Pune,South Treat,Burger,Paneer Burger,1,275.93,35.18,26.59,12.04,279.38,45,Card,Delivered,4,Vikas
703949,9/13/2025,Rajkot,Biryani Express,Pizza,Veg Supreme,1,393.36,12.91,32.33,19.02,431.8,66,Wallet,Cancelled,,Amit
703950,2/28/2025,Ahmedabad,Pizza Corner,North Indian,Naan Combo,5,186.12,46.47,23.78,44.21,952.12,40,UPI,Delivered,3.5,Neha
703951,1/31/2026,Ahmedabad,Pizza Corner,Burger,Veg Burger,5,112.6,30.72,22.13,26.61,581.02,30,Cash,Delivered,3.7,Rahul
703952,3/29/2025,Gandhinagar,Spice Hub,Burger,Cheese Burger,4,225.39,5.53,57.7,44.8,998.53,36,UPI,Delivered,3.3,Karan
703953,5/8/2026,Pune,South Treat,Beverages,Cold Coffee,5,112.8,0.27,54.45,28.19,646.37,50,UPI,Delivered,4,Ravi
703954,2/19/2025,Vadodara,Urban Tadka,Chinese,Fried Rice,4,105.63,42.01,20.42,19.03,419.96,65,Cash,Delivered,4,Suresh
703955,3/8/2025,Ahmedabad,Burger House,Biryani,Hyderabadi Veg,3,113.02,35.43,45.66,15.18,364.47,35,Card,Delivered,3.8,Karan
703956,6/7/2025,Rajkot,Urban Tadka,Biryani,Veg Biryani,2,270.07,15.41,26.66,26.24,577.63,56,Cash,Cancelled,,Amit
703957,10/29/2025,Jaipur,Burger House,Dessert,Brownie,2,218.12,12.28,35.4,21.2,480.56,38,Card,Delivered,3.1,Priya
703958,4/29/2025,Ahmedabad,Urban Tadka,Pizza,Margherita,4,122.65,70.41,42.99,21.01,484.19,27,Card,Delivered,4.9,Vikas
703959,3/31/2026,Rajkot,Food Fiesta,Pizza,Margherita,1,287.74,65.56,26.44,11.11,259.73,74,Cash,Cancelled,,Ravi
703960,7/1/2025,Mumbai,South Treat,Pizza,Farmhouse,5,168.86,12.99,25.35,41.57,898.23,19,Cash,Cancelled,,Neha
703961,5/24/2025,Jaipur,Food Fiesta,Beverages,Fresh Juice,4,309.06,46.34,55.17,59.5,1304.57,39,Cash,Delivered,4.9,Amit
703962,6/6/2025,Mumbai,South Treat,Burger,Cheese Burger,1,220.68,22.88,36.66,9.89,244.35,66,Wallet,Delivered,4.8,Ravi
703963,11/24/2025,Ahmedabad,Urban Tadka,Biryani,Paneer Biryani,5,195.21,17.58,37.4,47.92,1043.79,75,Card,Cancelled,,Priya
703964,3/22/2025,Jaipur,Chinese Wok,Burger,Cheese Burger,4,367.36,40.16,54.94,71.46,1555.68,22,Cash,Cancelled,,Neha
703965,6/22/2025,Jaipur,Urban Tadka,South Indian,Masala Dosa,4,378.36,69.56,21.24,72.19,1537.31,53,Cash,Cancelled,,Rahul
703966,8/6/2025,Surat,Pizza Corner,Beverages,Fresh Juice,1,391.06,16.89,51.73,18.71,444.61,16,Cash,Cancelled,,Rahul
703967,9/12/2025,Mumbai,Burger House,Chinese,Noodles,3,308.91,14.15,28.98,45.63,987.19,40,Card,Cancelled,,Ravi
703968,12/2/2025,Mumbai,Spice Hub,Biryani,Paneer Biryani,3,363.05,13.79,39.77,53.77,1168.9,62,Cash,Delivered,3.1,Vikas
703969,5/16/2025,Ahmedabad,Food Fiesta,Dessert,Brownie,2,152.4,39.19,44.59,13.28,323.48,30,Wallet,Delivered,4.2,Amit
703970,10/6/2025,Pune,Burger House,North Indian,Paneer Butter Masala,3,365.04,2.8,26.48,54.62,1173.42,24,UPI,Delivered,4.9,Amit
703971,8/20/2025,Mumbai,Pizza Corner,Dessert,Gulab Jamun,1,148.77,21.7,31.6,6.35,165.02,49,Wallet,Delivered,3.4,Ravi
703972,2/8/2026,Gandhinagar,Biryani Express,South Indian,Uttapam,5,132.4,12.32,30.9,32.48,713.06,17,Card,Delivered,3.9,Priya
703973,2/15/2025,Ahmedabad,South Treat,Dessert,Brownie,2,313.95,41.39,32.16,29.33,648,22,Wallet,Delivered,3.5,Ravi
703974,9/21/2025,Jaipur,Chinese Wok,North Indian,Naan Combo,5,107.44,68.7,21.26,23.43,513.19,52,Cash,Delivered,3.2,Priya
703975,9/29/2025,Surat,Chinese Wok,Biryani,Paneer Biryani,2,396.64,1.39,27.51,39.59,858.99,45,Card,Delivered,3.4,Ravi
703976,1/15/2026,Mumbai,South Treat,Dessert,Gulab Jamun,2,320.53,31.74,20.44,30.47,660.23,47,Card,Delivered,3.3,Ravi
703977,10/23/2025,Gandhinagar,Burger House,Biryani,Hyderabadi Veg,4,297.19,79.58,44.11,55.46,1208.75,36,Wallet,Cancelled,,Neha
703978,3/1/2026,Pune,Pizza Corner,Biryani,Paneer Biryani,3,157.62,2.23,29.21,23.53,523.37,52,Cash,Delivered,3.2,Rahul
703979,7/15/2025,Mumbai,Spice Hub,Dessert,Ice Cream,4,256.82,51.72,40.15,48.78,1064.49,26,Wallet,Delivered,4.2,Ravi
703980,8/8/2025,Mumbai,Food Fiesta,Chinese,Manchurian,2,104.19,39.15,30.29,8.46,207.98,54,Wallet,Cancelled,,Amit
703981,5/19/2025,Mumbai,Chinese Wok,South Indian,Idli,3,223.4,51.36,24.31,30.94,674.09,51,UPI,Delivered,4.1,Karan
703982,5/1/2025,Pune,Spice Hub,South Indian,Masala Dosa,4,384.18,54.74,22.57,74.1,1578.65,59,Wallet,Delivered,3.9,Priya
703983,4/9/2026,Mumbai,Chinese Wok,Chinese,Manchurian,3,163.57,27.19,40.31,23.18,527.01,48,Wallet,Delivered,4.9,Amit
703984,2/16/2026,Gandhinagar,South Treat,North Indian,Dal Makhani,4,297.91,56.41,36.53,56.76,1228.52,45,Card,Delivered,5,Vikas
703985,10/7/2025,Rajkot,Chinese Wok,North Indian,Paneer Butter Masala,5,280.44,20.02,20.16,69.11,1471.45,73,Wallet,Delivered,4.8,Amit
703986,4/13/2025,Pune,South Treat,Chinese,Fried Rice,3,159.2,77.27,54.61,20.02,474.96,75,Cash,Delivered,4.5,Priya
703987,3/16/2025,Pune,Burger House,Burger,Cheese Burger,2,264.41,70.57,41.72,22.91,522.88,45,Wallet,Delivered,4.4,Rahul
703988,1/15/2026,Ahmedabad,Food Fiesta,North Indian,Naan Combo,1,144.99,58.54,24.53,4.32,115.3,66,UPI,Delivered,4.9,Amit
703989,2/10/2026,Jaipur,Urban Tadka,Pizza,Veg Supreme,2,382.4,29.37,50.37,36.77,822.57,48,Wallet,Delivered,3.4,Rahul
703990,3/26/2025,Jaipur,Spice Hub,Dessert,Brownie,3,96.65,44.76,39.69,12.26,297.14,62,Card,Delivered,4.2,Vikas
703991,9/14/2025,Pune,Spice Hub,Burger,Veg Burger,2,182.83,11.07,51.01,17.73,423.33,29,Cash,Delivered,3,Suresh
703992,5/14/2025,Ahmedabad,Pizza Corner,Dessert,Ice Cream,2,155.58,62.74,21.12,12.42,281.96,37,UPI,Delivered,3.8,Neha
703993,9/16/2025,Vadodara,South Treat,Burger,Cheese Burger,5,273.87,51.68,56.6,65.88,1440.15,22,Cash,Delivered,3.5,Karan
703994,5/8/2026,Mumbai,Biryani Express,South Indian,Idli,2,136.84,76.69,35.56,9.85,242.4,50,Card,Cancelled,,Amit
